Date,EURGBP=X,EURUSD=X,GBPUSD=X,JPYUSD=X
2017-12-13,0.8815500140190125,1.1742602586746216,1.331948161125183,0.008807080797851086
2017-12-14,0.8826299905776978,1.1835860013961792,1.3409678936004639,0.008866663090884686
2017-12-15,0.8765299916267395,1.1774957180023193,1.3432915210723877,0.008897113613784313
2017-12-18,0.8817800283432007,1.1743566989898682,1.3317352533340454,0.008871854282915592
2017-12-19,0.8805999755859375,1.1784253120422363,1.3380789756774902,0.008883519098162651
2017-12-20,0.8842899799346924,1.1841325759887695,1.3386881351470947,0.008850889280438423
2017-12-21,0.8882200121879578,1.1878176927566528,1.3372023105621338,0.008830724284052849
2017-12-22,0.8861200213432312,1.1857331991195679,1.338043212890625,0.008824334479868412
2017-12-25,0.8850799798965454,1.1856067180633545,1.3365052938461304,0.00882550235837698
2017-12-26,0.8873999714851379,1.187253713607788,1.3376137018203735,0.008825891651213169
2017-12-27,0.8865299820899963,1.1857894659042358,1.337470531463623,0.008833687752485275
2017-12-28,0.8877999782562256,1.1900794506072998,1.3403927087783813,0.008832595311105251
2017-12-29,0.8883200287818909,1.1941723823547363,1.344085931777954,0.008859357796609402
2018-01-01,0.8881000280380249,1.200494647026062,1.351607084274292,0.008875791914761066
2018-01-02,0.8889200091362,1.2011579275131226,1.3511322736740112,0.008867606520652771
2018-01-03,0.8871999979019165,1.2063454389572144,1.359619379043579,0.008909162133932114
2018-01-04,0.8888400197029114,1.2010425329208374,1.3511322736740112,0.008880442008376122
2018-01-05,0.8902999758720398,1.2068840265274048,1.3552889823913574,0.008866584859788418
2018-01-08,0.8866199851036072,1.2037460803985596,1.3575890064239502,0.008837513625621796
2018-01-09,0.8820499777793884,1.1970456838607788,1.3571282625198364,0.008838528767228127
2018-01-10,0.8815500140190125,1.1929330825805664,1.353234887123108,0.008868786506354809
2018-01-11,0.8847699761390686,1.1956144571304321,1.351278305053711,0.008973116986453533
2018-01-12,0.8891900181770325,1.2042099237442017,1.3541878461837769,0.008985210210084915
2018-01-15,0.8877900242805481,1.2192296981811523,1.3733056783676147,0.009000900201499462
2018-01-16,0.8890600204467773,1.2268433570861816,1.379824161529541,0.00904314499348402
2018-01-17,0.8892800211906433,1.227129340171814,1.3798813819885254,0.009058956056833267
2018-01-18,0.881089985370636,1.218397855758667,1.382800817489624,0.008978595025837421
2018-01-19,0.8807299733161926,1.2236607074737549,1.3894678354263306,0.00900689885020256
2018-01-22,0.8821899890899658,1.2255502939224243,1.3891589641571045,0.009034729562699795
2018-01-23,0.8765000104904175,1.2256253957748413,1.3984841108322144,0.009011768735945225
2018-01-24,0.8783699870109558,1.2310267686843872,1.401738166809082,0.009082074277102947
2018-01-25,0.871399998664856,1.239111304283142,1.4220906496047974,0.009146954864263535
2018-01-26,0.8757200241088867,1.239234209060669,1.4150274991989136,0.009115437977015972
2018-01-29,0.8783100247383118,1.2428072690963745,1.4149274826049805,0.009204797446727753
2018-01-30,0.8796200156211853,1.2381141185760498,1.4076577425003052,0.009180543944239616
2018-01-31,0.876579999923706,1.2409565448760986,1.4155884981155396,0.009196924045681953
2018-02-01,0.8743000030517578,1.241865873336792,1.420051097869873,0.009157425723969936
2018-02-02,0.8768100142478943,1.2510008811950684,1.4266760349273682,0.00914026703685522
2018-02-05,0.8820199966430664,1.244694471359253,1.411133885383606,0.009088017046451569
2018-02-06,0.886929988861084,1.2367818355560303,1.3943694829940796,0.009166322648525238
2018-02-07,0.8870300054550171,1.2381294965744019,1.395868182182312,0.009121840819716454
2018-02-08,0.8839499950408936,1.2268133163452148,1.3879250288009644,0.009157844819128513
2018-02-09,0.8797799944877625,1.2260762453079224,1.3934950828552246,0.00921412743628025
2018-02-12,0.8861600160598755,1.2252799272537231,1.3827433586120605,0.009191175922751427
2018-02-13,0.8881000280380249,1.2303755283355713,1.3852334022521973,0.009200477972626686
2018-02-14,0.8896999955177307,1.235376238822937,1.3886960744857788,0.00927953701466322
2018-02-15,0.8894799947738647,1.2467273473739624,1.401581048965454,0.009382007643580437
2018-02-16,0.886489987373352,1.2503595352172852,1.4104173183441162,0.009424093179404736
2018-02-19,0.8845099806785583,1.241187572479248,1.4031543731689453,0.009410790167748928
2018-02-20,0.8860599994659424,1.2398641109466553,1.3992668390274048,0.009371280670166016
2018-02-21,0.8809700012207031,1.233532428741455,1.4001091718673706,0.009312634356319904
2018-02-22,0.882860004901886,1.2281843423843384,1.3910139799118042,0.00929756835103035
2018-02-23,0.883400022983551,1.2326656579971313,1.3953033685684204,0.00936206802725792
2018-02-26,0.879610002040863,1.228712558746338,1.3968042135238647,0.00933933537453413
2018-02-27,0.8817399740219116,1.2315573692321777,1.3966480493545532,0.00933977123349905
2018-02-28,0.8793900012969971,1.2230321168899536,1.3906078338623047,0.00930873304605484
2018-03-01,0.8863000273704529,1.2191256284713745,1.375421166419983,0.009377344511449337
2018-03-02,0.8907099962234497,1.2270842790603638,1.377543330192566,0.009419477544724941
2018-03-05,0.892799973487854,1.2315422296524048,1.3795006275177002,0.009473644196987152
2018-03-06,0.8906000256538391,1.2336541414260864,1.3852334022521973,0.009411764331161976
2018-03-07,0.8932499885559082,1.2416653633117676,1.390008568763733,0.009475349448621273
2018-03-08,0.8927000164985657,1.2414649724960327,1.390627145767212,0.009417437948286533
2018-03-09,0.8914300203323364,1.2306632995605469,1.3805670738220215,0.009397966787219048
2018-03-12,0.8883500099182129,1.2308752536773682,1.38554048538208,0.009355324320495129
2018-03-13,0.8871999979019165,1.2339584827423096,1.3907625675201416,0.009410878643393517
2018-03-14,0.8870400190353394,1.239234209060669,1.397233486175537,0.009388965554535389
2018-03-15,0.8857399821281433,1.2375624179840088,1.3971552848815918,0.009420187212526798
2018-03-16,0.8827999830245972,1.2309207916259766,1.3938642740249634,0.009406541474163532
2018-03-19,0.8806999921798706,1.228078842163086,1.3943500518798828,0.009436721913516521
2018-03-20,0.8795999884605408,1.2336845397949219,1.4025245904922485,0.009434318169951439
2018-03-21,0.8745999932289124,1.2251899242401123,1.4004818201065063,0.009392404928803444
2018-03-22,0.87295001745224,1.2347661256790161,1.414627194404602,0.009440285153687
2018-03-23,0.8732100129127502,1.2324985265731812,1.4114724397659302,0.009526712819933891
2018-03-26,0.8731899857521057,1.235437273979187,1.4147672653198242,0.009536615572869778
2018-03-27,0.8748999834060669,1.2457488775253296,1.423892855644226,0.009478673338890076
2018-03-28,0.8751999735832214,1.240787148475647,1.417635440826416,0.009479301981627941
2018-03-29,0.8742499947547913,1.2310267686843872,1.4080342054367065,0.009362244047224522
2018-03-30,0.8768600225448608,1.2302846908569336,1.4029377698898315,0.009391523897647858
2018-04-02,0.8771499991416931,1.231420874595642,1.403823971748352,0.009406276047229767
2018-04-03,0.8750900030136108,1.229271411895752,1.4046719074249268,0.009451884776353836
2018-04-04,0.872730016708374,1.2278525829315186,1.4068654775619507,0.009395317174494267
2018-04-05,0.8720999956130981,1.228682279586792,1.4088078737258911,0.009365575388073921
2018-04-06,0.8744999766349792,1.2251598834991455,1.400874137878418,0.009341254830360413
2018-04-09,0.8707799911499023,1.227144479751587,1.4091651439666748,0.009348589926958084
2018-04-10,0.8717300295829773,1.2322403192520142,1.4138271808624268,0.009367769584059715
2018-04-11,0.8716999888420105,1.2363078594207764,1.4182183742523193,0.009335935115814209
2018-04-12,0.871969997882843,1.2371643781661987,1.4189025163650513,0.009360753931105137
2018-04-13,0.8660100102424622,1.2329696416854858,1.4238117933273315,0.009326444007456303
2018-04-16,0.8654900193214417,1.233258605003357,1.4246840476989746,0.009302498772740364
2018-04-17,0.8635299801826477,1.2385127544403076,1.4342057704925537,0.009341778233647346
2018-04-18,0.8654299974441528,1.237317442893982,1.4296538829803467,0.009344397112727165
2018-04-19,0.8715100288391113,1.237914800643921,1.4204343557357788,0.00931567046791315
2018-04-20,0.8764200210571289,1.2345526218414307,1.4086490869522095,0.009308213368058205
2018-04-23,0.8763700127601624,1.2273402214050293,1.4001679420471191,0.009270504117012024
2018-04-24,0.8758900165557861,1.22089684009552,1.3938252925872803,0.009194471873342991
2018-04-25,0.8743000030517578,1.2241400480270386,1.3993842601776123,0.009190922603011131
2018-04-26,0.873199999332428,1.2171669006347656,1.3939224481582642,0.009143777191638947
2018-04-27,0.8699300289154053,1.2109616994857788,1.391943335533142,0.009149130433797836
2018-04-30,0.8801000118255615,1.2122827768325806,1.37710702419281,0.009166071191430092
2018-05-01,0.8772100210189819,1.2081234455108643,1.3772207498550415,0.00914720632135868
2018-05-02,0.8810799717903137,1.1991558074951172,1.3609329462051392,0.009101499803364277
2018-05-03,0.8804000020027161,1.19510018825531,1.3573862314224243,0.009105228818953037
2018-05-04,0.8833199739456177,1.1989257335662842,1.3572388887405396,0.009166238829493523
2018-05-07,0.8834099769592285,1.195500135421753,1.3531982898712158,0.009162039496004581
2018-05-08,0.8794599771499634,1.1933743953704834,1.3570362329483032,0.009179111570119858
2018-05-09,0.8755999803543091,1.1867886781692505,1.3553440570831299,0.009172292426228523
2018-05-10,0.8746200203895569,1.184721827507019,1.3544628620147705,0.009103571064770222
2018-05-11,0.8810999989509583,1.1917530298233032,1.352338194847107,0.00913776084780693
